year,country,life_evaluation,gdp_per_capita,pm2_5,intentional_homicide_rate,healthy_life_expectancy,degree_of_urbanization,sdg_index_score
2017,Jamaica,5.89,10391.037822467812,20.7025205567437,58.4921283339315,63.63215264,73.659,67.31605896782956
2017,Japan,5.915,45693.37760809871,12.1938326247838,0.240822214259524,73.37306559,91.136,79.60528327065093
2017,Jordan,5.161,10220.49278119301,30.2565692480451,1.29956090475235,67.93338372,92.97,67.38486645870469
2017,Kazakhstan,5.79,31524.441633979397,20.2247266404274,4.90565829350323,63.77861826,75.794,70.76126865079367
2017,Kenya,4.41,4846.862108519316,18.1123098167473,5.01242276948533,57.50908474,73.719,60.19256279178339
2017,Kosovo,5.662,10856.290207423901,,2.71474940317931,,,
2017,Kuwait,6.083,52285.587117569565,61.9128670145551,1.10718395103166,70.57809747,96.139,57.60682073667075
2017,Kyrgyzstan,5.131,,,,64.19711871,75.627,
2017,Lao PDR,4.623,7432.459633048496,26.2823859911315,,,,60.76961026785714
2017,Latvia,5.933,33036.39159434369,13.4377400322761,4.16968239374774,65.4806195,57.51,79.9849315253374
2017,Lebanon,5.199,16128.58381960507,25.8866709032818,3.99342351327765,67.24054294,90.673,64.66809580011493
2017,Lesotho,3.808,2924.6809619327246,28.5820037049322,,44.45299076,37.388,53.81765438988094
2017,Liberia,3.495,1661.3029078217144,18.7390718632625,,53.32797123,57.676,49.64909209907739
2017,Libya,5.566,15428.116441185352,18.552971523378,,63.11142666,75.234,54.66428197278913
2017,Lithuania,5.952,38789.24631790354,12.5246833718152,3.53442753319048,65.61020743,57.794,77.14535018249724
2017,Luxembourg,6.91,132169.82957617432,10.8211196454395,0.335291716366678,71.37256048,66.313,76.12283208423523
2017,Madagascar,3.774,1669.7276426727785,13.0008399312331,,55.97143065,40.952,49.35351820728291
2017,Malawi,3.587,1613.059357146196,16.0402550395062,,54.91824669,61.428,52.55212789953103
2017,Malaysia,6.322,29551.545759719724,14.5249238687121,1.1713566700858,65.28464257,81.831,68.7076516573296
2017,Mali,4.447,2816.194239015873,40.8271912539349,,53.16340865,45.805,52.62600337301588
2017,Malta,6.627,51628.26774003647,11.4503176028508,1.92347764758684,71.12539753,94.648,78.8603860410831
2017,Mauritania,4.356,6050.621803252994,50.4527713237389,,61.27797086,58.574,53.60179644342586
2017,Mauritius,5.891,24258.988821567043,15.1861077816825,2.55684129376169,64.3064287,91.19,66.41157672197085
2017,Mexico,6.488,21777.522512727523,16.8285883947461,25.9959360229634,65.46614439,77.659,67.7576633986928
2017,Mongolia,5.125,14401.537506756224,43.8021596765269,6.15262900871161,61.48112656,68.929,65.868808757215
2017,Montenegro,5.347,22513.780763717055,21.936038684055,2.41891202175086,67.47403935,82.045,71.63993358798065
2017,Morocco,5.254,8450.0087890625,21.3269600699193,2.14690397826667,63.42348432,77.525,68.22533447712418
2017,Mozambique,4.417,1532.0073576114,13.8170006960955,,49.67924979,50.521,50.55218800186741
2017,Myanmar,4.308,5877.874655581753,33.5207335958746,2.68234254369858,59.95560189,69.223,61.15100346320346
2017,Namibia,4.441,11408.725309996667,15.414596586429,,54.57006707,41.034,64.27149635854342
2017,Nepal,4.88,4071.704317557979,53.0342594326735,2.24909570287775,61.05865313,71.65,64.83733206845238
2017,Netherlands,7.441,65665.99102295777,11.512544838837,0.762328497745067,,84.02,79.72665738771036
2017,New Zealand,7.324,46285.98109806422,6.6454612514251,0.727234722175039,69.27215479,75.207,77.55988825983044
2017,Nicaragua,6.141,7391.196382152652,20.1452148940178,6.82368909372622,67.36838569,64.97,63.96330819327731
2017,Niger,4.166,1515.4830731761783,70.1168422586214,,52.85652787,50.139,46.25468956980519
2017,Nigeria,5.155,8396.784522432272,68.2246345183228,,54.17267199,80.524,52.573179700365
2017,North Cyprus,5.835,,,,,,
2017,North Macedonia,5.185,20121.051018072605,24.1167064829734,1.59721486945216,66.47222851,70.79,71.78687737418832
2017,Norway,7.594,89664.90864158294,5.87906686802138,0.530624369587454,71.0393266,63.969,83.52804192539486
2017,Pakistan,5.472,5031.560607384335,56.6781961188465,3.68829384464626,57.28051479,86.638,54.83471627620745
2017,Panama,6.43,31979.824643774842,14.7627345637305,9.22242063167726,67.84166418,67.567,68.2002283634666
2017,Paraguay,5.681,15318.401218727573,14.305664925717,8.53492626715061,65.07421118,60.689,65.49631471861473
2017,Peru,5.663,15067.489279382038,31.2625158525163,7.9394377010568,69.19344583,72.579,70.09220679908327
2017,Philippines,5.524,8584.136227096995,22.8372345468098,7.64708050157393,61.39263066,84.089,64.81953954248367
2017,Poland,6.123,34354.59876163194,21.5252071625491,0.750229542138962,67.46466811,60.047,80.57949337264044
2017,Portugal,5.41,37943.11505056769,9.84270133550553,0.735661094098411,69.88075715,70.344,79.42400146846617
2017,Qatar,6.374,115064.9436628529,107.664866223184,0.443342737741158,67.69867889,93.308,64.05228912231559
2017,Republic of Korea,5.875,,,,72.03314242,90.189,
2017,Republic of Moldova,5.64,,,,64.05827385,54.696,
2017,Romania,5.945,32852.635567225465,20.2743046720324,1.29511300787888,65.87385501,54.604,75.77275989729226
2017,Russian Federation,5.81,35570.703125,13.7415064507149,9.09316032017364,63.14521866,78.687,72.53732529627234
2017,Rwanda,3.408,2441.085408165086,32.9065245496364,3.85180847120042,58.78482298,90.416,57.07528994408368
2017,Saudi Arabia,6.371,57942.548498304415,73.9893846909783,,66.04917171,83.664,57.73353587301588
2017,Senegal,4.631,3871.45146786374,45.1130669066908,,59.31616584,69.984,58.30230116713352
2017,Serbia,5.398,19438.991712977626,22.7319854295402,1.21580435389435,66.27627435,64.576,75.42814736652237
2017,Sierra Leone,4.571,2753.4271976222167,23.2385153027455,,51.57863556,56.08,53.79388991596638
2017,Singapore,6.343,117492.9679945258,14.3992673643153,0.196285615913482,73.26214888,99.929,71.17755322751323
2017,Slovakia,6.173,,,,67.07862706,53.465,
2017,Slovenia,5.948,41700.65108502804,16.1445814017531,0.921252321313415,69.79083271,50.09,80.78308969102794
2017,Somalia,4.982,,,,47.77851851,82.441,45.53678730158731
2017,South Africa,4.724,14573.598084000421,28.757630595136,35.2840163787516,55.45014033,,62.91287544351074
2017,South Sudan,3.254,,25.3310370782276,,50.83743265,62.169,37.30108102678572
2017,Spain,6.31,45446.25085756953,11.1658168739395,0.655022828665732,71.3513224,78.128,79.09524379084968
2017,Sri Lanka,4.471,14572.485821461642,24.3181666680079,2.20033736695316,66.72183611,83.928,66.80987108055345
2017,State of Palestine,4.743,,,,,93.591,
2017,Sudan,4.139,4061.01831054688,41.5787617030802,,59.74432543,75.401,49.68949607843138
2017,Sweden,7.314,59769.01362369996,5.60053642140356,1.12349926472939,70.9817471,68.144,86.30237813428401
2017,Switzerland,7.487,79333.74378108812,10.6863724663202,0.532315829369355,71.22011694,75.5,80.14234528388278
2017,Syria,3.462,,,,,,
2017,Taiwan Province of China,6.441,,,,,,
2017,Tajikistan,5.352,3312.7120224350565,33.0304616558698,,64.41197807,82.408,65.46516949404761
2017,Tanzania,3.303,3318.28833007813,18.6038900381073,5.65469286500665,,,56.23618740344622
2017,Thailand,6.072,20096.860545516436,22.881037534554,,67.36173837,59.662,72.62309472455651
2017,Togo,3.999,2708.611223968464,35.6873295462867,,54.87801186,72.044,53.13038795518207
2017,Trinidad and Tobago,6.192,34095.98992561517,14.9085154190063,34.2498809038232,64.0298405,87.248,59.88321792540792
2017,Tunisia,4.592,12955.401481424073,16.5337753021396,,66.33246354,70.446,71.27820715134538
2017,Turkmenistan,5.636,13963.404587729548,30.9689652425293,,60.99057093,75.794,57.10545040903541
2017,Türkiye,5.483,,,,66.77477584,81.818,68.38676983082279
2017,Uganda,4.161,2543.8475439495646,27.8046403871258,11.7852360138494,56.75483873,65.207,51.42363312590187
2017,Ukraine,4.103,16310.3603515625,17.9482494182584,6.05466477531939,63.45634858,74.192,72.12807016438424
2017,United Arab Emirates,6.774,72529.0423512365,55.7483527139541,,69.33998282,90.607,65.91829360410831
2017,United Kingdom,6.814,52429.127553898805,10.3650112571487,1.17550481262973,,85.854,81.48315375833316
2017,United States,6.886,66164.03200142893,7.69344314182502,5.20582704229048,,,75.28395631492691
2017,Uruguay,6.379,29762.422066660503,10.9276038649673,8.35193212210643,67.07910772,86.229,76.93767096171803
2017,Uzbekistan,6.096,8413.299752994944,32.4451966691614,1.85737044900045,62.17383981,85.243,68.50256188186813
2017,Venezuela,4.806,,,,,,
2017,Viet Nam,5.103,10290.54871422442,27.3673512418731,,65.13925556,86.578,
2017,Yemen,3.355,,,,58.04617763,84.646,
2017,Zambia,4.377,3612.505976645926,19.8152954320603,,53.41062819,52.928,50.72119756493507
2017,Zimbabwe,3.692,5234.4065377844,15.5984191206377,,51.19990376,34.968,58.41661916035355
2018,Afghanistan,3.203,2902.3921128554607,40.8384893577725,6.73324816708819,51.72087439,83.501,44.29298863155363
2018,Albania,4.719,16170.923432528702,17.9552347660824,2.28039848927055,68.39032778,66.833,73.08288546812663
2018,Algeria,5.211,15343.42612224341,16.0599697647705,1.33631227453406,66.06299421,79.231,71.61875070452425
2018,Argentina,6.086,27367.115094107976,13.5371363799976,5.33872203870925,66.78873409,85.899,73.29180275867924
2018,Armenia,4.559,15037.045242071204,27.6903289992915,1.71823401969337,66.41691512,77.255,71.61343030753967
2018,Australia,7.228,57647.845506810496,6.05401225103758,0.879787384450029,70.54178743,81.853,77.49486191325015
2018,Austria,7.246,63777.9362157476,13.8481763510534,0.972669073494819,70.27868451,58.219,84.86645031461595
2018,Azerbaijan,5.208,19781.850905843694,24.2110829954808,1.96219351122527,66.13742304,78.486,72.18094640376985
2018,Bahrain,6.199,54893.072441136785,60.1158397824297,0.333861836620704,65.74499164,97.807,59.9685025925926
2018,Bangladesh,4.456,6392.5933402409055,79.2984145312804,2.34217668208578,63.73656508,97.773,61.27083160809779
2018,Belarus,5.323,26363.46297785364,16.1066672532807,2.38395844908102,65.05890333,73.36,78.45317249937563
2018,Belgium,6.923,59357.68968843961,12.2060188213467,,69.8347512,78.196,80.18187352712648
2018,Benin,4.883,3155.451065062702,35.0618319233165,,55.53355691,72.493,55.54078751167133
2018,Bhutan,5.082,13854.85439771577,33.6414162416309,1.18458616482332,63.9807311,31.096,67.902278125
2018,Bolivia,5.779,11920.313507964513,26.4642569469127,4.98767505522938,,,67.45471343344155
2018,Bosnia and Herzegovina,5.386,16348.999714535274,30.020148190921,1.15146147032772,67.16792666,51.648,71.87176435215113
2018,Botswana,3.488,17825.018569213007,16.024262643929,,55.71951653,69.395,61.82380153769842
2018,Brazil,6.3,17917.749212335882,13.3316911366538,27.1606152370358,64.39620816,79.112,71.78486179865887
2018,Bulgaria,5.011,27690.89365500499,22.433444950167,1.30965598682543,65.546733,60.082,74.28903347338935
2018,Burkina Faso,4.587,2316.3943207904454,35.9160885050934,,54.75006335,49.556,51.08689846230159
2018,Burundi,3.775,1043.4055843403587,32.1232894818729,,55.93342516,82.584,52.14684640376984
2018,Cambodia,4.7,6050.590882622052,21.5126916390994,,61.07926126,67.452,61.58171448863636
2018,Cameroon,5.044,4851.480039499606,54.4021990256544,,53.69076909,74.106,55.06515213054918
2018,Canada,7.278,57337.46828700332,7.13787719799952,1.77503663024043,70.12190013,76.014,78.53740954927424
2018,Central African Republic,3.083,1125.7009174822797,35.0601954658141,,45.29513257,,39.18250625
2018,Chad,4.35,2552.37036387707,43.8716744847779,,51.40391697,52.078,41.1324087797619
2018,Chile,6.444,28499.406400040625,20.5997873103713,4.36665251518391,69.32516725,81.618,77.57030168916052
2018,China,5.191,17807.04905522442,38.5057526966035,0.530299683323493,68.34465944,83.556,71.88181443295267
2018,Colombia,6.125,17104.131354567824,18.3860185548236,23.8207594532571,67.80175629,81.055,70.7204481474408
2018,Comoros,3.973,3528.9586816787705,10.6970500460844,,59.8425183,85.253,52.58382535014005
2018,Congo,4.812,,,,54.92944056,90.952,
2018,Costa Rica,7.167,23069.862224126584,17.6199561122599,11.7995456872358,69.18391639,73.571,72.17327353789999
2018,Croatia,5.432,33729.54558119428,19.6904117646471,0.596292847367914,68.18867003,54.743,80.80759607843139
2018,Cyprus,6.046,43510.03125,15.843425133781,1.18041688389616,71.034083,75.205,74.86934196293902
2018,Czechia,6.852,46301.082036028994,17.6889787550736,,68.29105052,59.867,81.43681320727883
2018,Côte d’Ivoire,4.944,,,,,,
2018,DR Congo,4.418,,,,,,
2018,Denmark,7.6,65870.83025543412,10.2999349983121,1.00106587626187,69.97451161,64.531,85.04442383923266
2018,Dominican Republic,5.425,20662.848586152973,13.9700529917489,9.90534873528498,63.84924495,85.258,70.00416374883287
2018,Ecuador,6.028,14083.506998230425,18.6076444108592,5.8300670929869,67.40549527,77.235,70.38574439775911
2018,Egypt,4.166,,,,62.35035845,96.826,
2018,El Salvador,6.253,10297.203612692012,29.9494969253266,53.7958771232068,64.64978465,76.217,66.98088523045583
2018,Estonia,5.893,40849.84734755637,8.13925854793547,2.11805990251629,67.96635998,64.442,80.43120463033699
2018,Ethiopia,4.286,2311.1651165635853,23.9359544258576,,59.60970909,62.866,50.96093998015873
2018,Finland,7.769,56226.33724134295,5.84651585707961,1.59543516989979,70.04126526,60.66,86.47147624042623
2018,France,6.592,52560.95362438406,10.5107824351537,1.06227847973755,70.6050487,62.14,82.90893618113913
2018,Gabon,4.799,19225.59825746784,28.4801107651775,,56.13898862,82.187,61.95409766573297
2018,Gambia,4.516,,,,56.34316843,73.762,
2018,Georgia,4.519,17228.679084750325,18.6640622057354,2.34526705345127,64.81730358,64.632,72.42295799168153
2018,Germany,6.985,62481.11839710451,12.2724978426028,0.945201062768242,69.21478901,72.797,83.2025678550208
2018,Ghana,4.996,6234.51208201488,25.8232291377847,1.63198244300232,57.55482269,76.466,60.97302029539088
2018,Greece,5.287,32722.331044402927,15.426827372432,0.922574259889262,69.92857239,67.279,77.16522481962483
2018,Guatemala,6.436,11192.371919272495,28.1314081003981,28.9035441420162,62.52173531,72.969,59.40050651897122
2018,Guinea,4.534,3455.645126386619,28.8640174527699,,53.11118178,53.062,53.5919141923436
2018,Haiti,3.597,3465.2548057360113,15.7261482402686,6.77773609475147,54.83311093,81.565,51.13398428401664
2018,Honduras,5.86,6219.279737750595,29.7635517651656,37.9817721287217,62.24685183,57.706,61.16303186911129
2018,Hong Kong SAR of China,5.43,,,,,,
2018,Hungary,5.758,35798.04127540219,18.2609055529635,0.879849987623273,66.39567575,62.535,80.24768175539738
2018,Iceland,7.494,66703.02193980032,4.43324754348264,0.850210001870462,71.33109295,75.28,81.56111676003735
2018,India,4.015,7492.6257675514535,56.6795240921875,3.0299149142336,60.54437711,82.785,63.15608186274509
2018,Indonesia,5.192,12262.231030077104,20.3645339845943,,63.10066633,85.812,67.80825532212886
2018,Iran,4.548,,,,,,
2018,Iraq,4.437,14456.235705319052,51.717685614606,,62.48899459,87.066,59.40060499533147
2018,Ireland,7.021,93115.83934983291,7.79168997270246,0.779878238431558,70.30010304,54.64,79.0739669255581
2018,Israel,7.139,43782.652649168944,22.0100927078823,1.45709789694358,71.50531296,93.384,73.49093995546936
2018,Italy,6.223,49355.87519135039,15.6845265296165,0.595578796289962,71.27293763,76.696,79.26613134708427
2018,Jamaica,5.89,10636.09297845508,21.0387474845844,45.7076395408315,63.77895152,73.223,69.94180463458112
2018,Japan,5.886,46133.02259787178,12.4060098636232,0.26317151259777,73.48395797,91.133,79.72512768375415
2018,Jordan,4.906,10183.024836623525,31.7567413179411,0.898463493612211,68.26747148,93.143,67.93360150241915
2018,Kazakhstan,5.809,32330.22745465675,19.3045522190598,,63.93998077,76.099,70.56019850288601
2018,Kenya,4.509,5017.667846746638,19.831438788068,3.12505555114881,57.88585027,74.281,60.77682497665734
2018,Kosovo,6.1,11188.224462796632,,2.48905241208978,,,
2018,Kuwait,6.021,51623.807862205234,64.5155749200156,0.855810403300653,70.79981473,96.15,57.99640601750102
2018,Kyrgyzstan,5.261,,,,64.59430696,75.587,
2018,Lao PDR,4.796,7775.08574451883,26.1337944720036,,,,60.59435317460317
2018,Latvia,5.94,34729.70627630565,16.8899906770849,4.35777769938389,65.54893243,57.388,80.06506757066461
2018,Lebanon,5.197,16290.051647859174,26.9239143405591,2.87427415177788,67.49267452,90.341,65.19413951016304
2018,Lesotho,3.802,2846.4182812464937,27.3648976277986,,44.87803314,37.51,54.13249268353175
2018,Liberia,3.975,1647.974437938465,18.5562825239056,,53.68882379,58.15,49.99565268326446
2018,Libya,5.525,16385.16447612699,23.4179656275532,,63.38910638,75.3,54.38984608843537
2018,Lithuania,6.149,41035.401815273246,14.399002431271,3.28280899974951,65.83884549,57.838,76.76797199728377
2018,Luxembourg,7.09,131733.88447148932,10.7862930810869,0.493339099919257,71.45784563,67.147,76.41304566648628
2018,Madagascar,3.933,1678.7862326949119,12.9645700745608,,56.07886515,41.629,50.48891493930905
2018,Malawi,3.41,1638.9166576107648,18.7735651314743,,55.25522977,62.468,52.49448528589466
2018,Malaysia,5.339,30459.96553380609,16.1560428708823,0.981435762735261,65.37381246,81.986,68.58341251167133
2018,Mali,4.39,2862.407289874756,36.882182832004,,53.39090323,46.253,51.96137048611111
2018,Malta,6.726,53419.0022708322,12.5364002038633,1.65099085247881,71.26523627,94.81,78.83256876750701
2018,Mauritania,4.49,6153.637902417045,46.4676065172414,1.22184990380814,61.43435153,58.767,54.50563958916901
2018,Mauritius,5.888,25243.886462030987,15.155739276173,2.87081302588736,64.23751358,91.086,66.77639125188536
2018,Mexico,6.595,21997.77302194944,16.3313895424634,29.4484283285099,65.50832405,77.546,68.80475213903743
2018,Mongolia,5.285,15230.240882884682,40.2796730056673,6.18744290031966,61.79001141,69.472,65.90253478986293
2018,Montenegro,5.523,23562.176255895694,22.1665156662132,2.2734838704439,67.52668471,81.956,71.90237208641031
2018,Morocco,5.208,8611.75,18.4571548078596,1.42300060045045,63.48830859,77.721,68.60399297385621
2018,Mozambique,4.466,1538.8351212702223,15.8667809889386,,50.17913701,50.338,51.31087665732962
2018,Myanmar,4.36,6201.2634142980305,36.1957092821377,2.77776467862348,60.46783048,69.27,61.23168771326712
2018,Namibia,4.639,11214.386043059969,16.5373639108224,18.4687504668112,54.96511906,41.291,65.93846923436043
2018,Nepal,4.913,4371.385717718967,59.5306238818063,2.34689208986609,61.29777136,71.971,64.79299574540043
2018,Netherlands,7.488,66758.24542833169,12.166093154962,0.574010651743461,,84.113,79.80673174896998
2018,New Zealand,7.307,46974.681840048186,6.64524347769575,1.12225498980074,69.70692938,75.578,77.72773029401155
2018,Nicaragua,6.105,7049.027098284028,21.1687703840053,10.65611679854,67.33405924,64.774,63.98229817927171
2018,Niger,4.628,1565.0197000514152,59.7807710942008,,53.03744245,49.878,45.55017506764069
2018,Nigeria,5.265,8362.623308602957,60.0682766381431,,54.4738699,80.544,53.62902160258043
2018,North Cyprus,5.718,,,,,,
2018,North Macedonia,5.274,20805.922119255498,25.4520876085665,1.30226748209447,66.82930049,70.71,72.82728100423883
2018,Norway,7.554,90064.06879743583,6.69546303416924,0.470654459145075,71.059672,64.139,83.51469753938872
2018,Pakistan,5.653,5255.06350681272,61.4979947410089,3.63153404981254,57.56252081,87.102,55.59065559081442
2018,Panama,6.321,32681.47298863307,14.8426450709261,9.62124332136356,68.07903661,67.824,69.27300982514217
2018,Paraguay,5.743,15591.014266308453,13.0344251532456,7.73254240471022,64.98378294,60.239,65.97534463383839
2018,Peru,5.697,15384.184608242304,31.1151867646505,7.68710269227761,68.92692217,72.726,71.07306012647483
2018,Philippines,5.631,9016.286596376083,22.1392871673127,5.16236715828629,61.43273386,84.335,67.03125476190476
2018,Poland,6.182,36500.41142825841,22.0327726817794,0.713892149018161,67.44057958,60.046,80.59820568092039
2018,Portugal,5.693,39123.61512825749,9.68646955246185,0.784476811591817,69.83392869,70.401,79.86872704778882
2018,Qatar,6.374,114909.94548512687,107.786961140147,0.362168986600472,67.75660607,93.312,64.66453020541552
2018,Republic of Korea,5.895,,,,72.12304302,90.162,
2018,Republic of Moldova,5.529,,,,64.10135929,54.264,
2018,Romania,6.07,34828.895863788384,18.7538854964325,1.27564870308368,65.90999824,54.639,76.56912180205416
2018,Russian Federation,5.648,36536.6953125,12.6740675593912,8.17044875503453,63.29247239,78.731,72.8522378977232
2018,Rwanda,3.334,2577.69730366075,32.1513532416355,2.28219163427022,58.97197321,90.998,58.09604820075758
2018,Saudi Arabia,6.375,61359.46537403877,72.6868758200635,0.737688493612268,66.08239188,83.658,58.58338873015873
2018,Senegal,4.681,3998.286353038672,41.0132503890827,,59.59378834,69.939,59.71389122315593
2018,Serbia,5.603,20454.225884367035,23.0376789441363,1.49572244747486,66.52428826,64.66,76.49001997204185
2018,Sierra Leone,4.374,2767.3800329668766,24.0903839919268,,52.17374838,56.638,54.52637040149393
2018,Singapore,6.262,120668.88872615836,16.0290550221245,0.159733932962686,73.49633197,99.928,71.57094185185184
2018,Slovakia,6.198,,,,67.17050624,53.484,
2018,Slovenia,6.118,43369.221946980986,16.1763751313729,0.434891751818874,69.97783532,50.165,80.56744191070368
2018,Somalia,4.668,,,,48.19341199,82.522,45.65692276785714
2018,South Africa,4.722,14553.561566895734,27.7734234336948,35.8657632618552,55.9036875,,62.94684299719887
2018,South Sudan,2.853,,21.701051624981,,50.82844482,63.155,37.1342890625
2018,Spain,6.354,46325.20994411408,10.5034718641397,0.613681647994712,71.42041388,78.299,79.72737934385877
2018,Sri Lanka,4.366,14759.82489452264,28.6882456623859,2.3097886777035,66.91540428,84.183,67.2420258636788
2018,State of Palestine,4.696,,,,,93.756,
2018,Swaziland,4.212,,,,,,
2018,Sweden,7.343,60124.57119941789,6.6338928167307,1.06138286689242,71.05753137,68.378,85.93914786520668
2018,Switzerland,7.48,81371.8944120855,10.676114525677,0.587106357663197,71.35828444,75.677,80.16004532203907
2018,Syria,3.462,,,,,,
2018,Taiwan Province of China,6.446,,,,,,
2018,Tajikistan,5.467,3479.6923596604056,33.3847568433032,,64.65983905,82.537,65.80664826388889
2018,Tanzania,3.231,3392.68872070313,19.7342269077772,4.75998593558216,,,55.84298526016467
2018,Thailand,6.008,20882.170741957634,24.511740416507,,67.31018758,59.993,73.05746965452849
2018,Togo,4.085,2787.5639840975896,30.9430102097411,,55.3247861,71.767,55.06094766573295
2018,Trinidad and Tobago,6.192,33710.017854000784,12.9576145189546,35.1576671765775,63.99936868,87.316,60.22525297073297
2018,Tunisia,4.461,13163.195223035675,18.9546097979168,,66.47597173,70.72,71.5824481028775
2018,Turkmenistan,5.247,14499.168437760627,33.0358136706851,,61.0753891,76.036,57.06006682539682
2018,Türkiye,5.373,,,,67.16130877,81.994,69.35950241376271
2018,Uganda,4.189,2613.8797641396313,27.5743901013937,10.8189825436186,57.21662843,66.762,52.10635181727994
2018,Ukraine,4.332,16978.984375,17.4384643248867,4.42833090390794,63.24698516,74.144,72.12534914096321
2018,United Arab Emirates,6.825,72671.07872887644,58.2253146383654,,69.51205887,90.484,67.75723338001868
2018,United Kingdom,7.054,52983.03954119698,10.6059076264199,1.09059626628076,,85.918,81.65057878330819
2018,United States,6.892,67728.44249210236,7.75750644568182,4.88693701574911,,,75.03338823398823
2018,Uruguay,6.293,29757.92760554146,10.8748352762654,12.4022914485464,66.82723705,86.236,76.84125905565023
2018,Uzbekistan,6.174,8742.549199121602,32.6612147415155,1.46416093130273,62.9945615,85.304,68.86666436202687
2018,Venezuela,4.707,,,,,,
2018,Viet Nam,5.175,10936.893785955768,26.284246279735,,65.27007984,86.677,
2018,Yemen,3.38,,,,56.94389096,85.012,
2018,Zambia,4.107,3646.959664816546,21.1144380958661,,53.54286138,53.028,51.15621227002164
2018,Zimbabwe,3.663,5415.493220281926,18.0277324680283,4.88212007993374,51.62104799,34.504,57.67606004689755
2019,Afghanistan,2.56690001487732,2927.245143535302,34.7952135471867,7.16396695794585,52.30937005,83.97,45.06062122655123
2019,Albania,4.88269996643066,16761.12301786816,17.2950261740093,2.25302550996799,68.40525475,67.364,73.21649582378406
2019,Algeria,5.00509977340698,15199.198996563926,16.0043837868398,1.19876531330297,66.1377459,79.509,71.64526131907309
2019,Argentina,5.97469997406006,26629.552941950053,14.7246348007331,5.13191495105041,66.89652894,85.974,72.91914927637721
2019,Armenia,4.67679977416992,16215.360796509412,29.3192994071172,2.51379877522903,66.47682393,77.122,72.6115640873016
2019,Australia,7.22279977798462,58048.61884208314,9.32733932375095,0.882951478402183,70.25644524,82.03,77.72122139037432
2019,Austria,7.29419994354248,64609.283639689456,11.0526066543986,0.86703158562286,70.44474022,58.473,85.38796351322287
2019,Azerbaijan,5.16480016708374,20101.491875147043,23.6069727557806,1.66164299896889,66.62391976,78.709,72.6592423611111
2019,Bahrain,6.22730016708374,56749.96283706122,55.3164475014708,0.269238704006036,65.79860929,97.833,60.85254518518519
2019,Bangladesh,4.83279991149902,6838.326116082433,66.7938254643287,,63.97887364,97.866,61.71156869747899
2019,Belarus,5.5398998260498,26798.820639807636,13.3493316188904,2.38463165310244,65.43521345,73.586,78.70996591706904
2019,Belgium,6.86350011825562,60479.97699554686,10.4433980360673,,70.10246331,78.306,80.51164736929738
2019,Benin,5.21600008010864,3281.1047005146465,33.2793211323522,,55.87127111,72.529,56.1343623716153
2019,Bolivia,5.74749994277954,11930.915914591844,28.9239915164101,4.25827764835632,,,67.9831150928932
2019,Bosnia and Herzegovina,5.67409992218018,17029.29719803434,25.9044315955196,1.25540534198886,67.01024039,51.424,72.25752714393448
2019,Botswana,3.47889995574951,18106.01054711243,15.0050545912724,,56.0523028,69.296,61.98785183531746
2019,Brazil,6.37559986114502,18018.62091515179,13.813142449647,21.2445602088385,64.5250651,79.182,72.16768331211271
2019,Bulgaria,5.10150003433228,29149.921509976022,21.9039450440062,1.18988414972527,65.66690799,60.094,74.83069976657328
2019,Burkina Faso,4.76870012283325,2391.5362684448355,34.0812487151047,,54.95706515,49.47,51.09879097222222
2019,Burundi,3.77530002593994,1054.7259273489824,39.9184588505278,,56.2073357,83.617,52.46966378968255
2019,Cambodia,4.8484001159668,6448.884559528051,18.9755795340346,,61.25419516,67.761,62.03616452922078
2019,Cameroon,5.08489990234375,4882.355600288962,52.8612394449312,,54.24404511,74.145,55.59505076181988
2019,Canada,7.23210000991821,57583.82307392043,6.44637527905843,1.82357460879594,70.29668163,76.13,78.77350515660811
2019,Central African Republic,3.47589993476868,1145.095636577519,34.0493204346223,,45.97230527,,38.31689749503968
2019,Chad,4.42269992828369,2604.5315366178907,41.5536418024184,,51.7750884,51.763,41.5213113343254
2019,Chile,6.22849988937378,28227.979050759383,20.755448395943,4.81306553520039,69.37230839,81.691,78.28502741702742
2019,China,5.12389993667603,18820.587164564455,37.20244673057,0.518362801144556,68.45295916,83.6,72.45793732672556
2019,Colombia,6.16340017318726,17336.77160305506,19.7067243599727,23.3990612924966,67.90056298,81.262,70.53013545751635
2019,Comoros,4.28859996795654,3522.6686695264643,10.5966922774077,,59.75616485,85.801,52.8700869047619
2019,Congo,5.1943998336792,,,,54.67023566,91.35,
2019,Costa Rica,7.12139987945557,23496.82946229951,17.841294618157,11.2610056078008,69.21303269,73.621,72.4686018249724
2019,Croatia,5.50470018386841,35122.79662310085,16.3501847140191,0.827828171469303,68.37991794,54.568,81.16522936507936
2019,Cyprus,6.15899991989136,45454.17578125,16.4888959613625,1.16579872951254,71.12585493,75.441,75.16237166199815
2019,Czechia,6.9109001159668,47763.61655202543,13.4196543528156,0.862160849844266,68.49230253,59.967,81.79984812826063
2019,Côte d’Ivoire,5.23330020904541,,,,,,
2019,DR Congo,4.31099987030029,,,,,,
2019,Denmark,7.64559984207153,66758.63233461307,9.08862810353217,0.859901642730301,70.31425391,64.661,85.6868345089551
2019,Dominican Republic,5.68919992446899,21451.28644199497,13.2694812112673,9.41799066618377,64.1430915,85.389,70.78457552202701
